model,filename,src_ip,dst_ip,duration,transfer_kb,bandwidth_mbps
FIFO,iperf_server_h14.log,10.0.0.14,10.0.0.9,2.0,1146.88,4.69
FIFO,iperf_server_h14.log,10.0.0.14,10.0.0.9,2.0,1024.0,4.19
FIFO,iperf_server_h14.log,10.0.0.14,10.0.0.13,1.0,256.0,2.07
FIFO,iperf_server_h14.log,10.0.0.14,10.0.0.7,2.0,1413.12,5.75
FIFO,iperf_server_h14.log,10.0.0.14,10.0.0.19,1.0,384.0,3.14
FIFO,iperf_server_h14.log,10.0.0.14,10.0.0.9,1.0,640.0,5.23
FIFO,iperf_server_h14.log,10.0.0.14,10.0.0.5,1.0,512.0,4.21
FIFO,iperf_server_h14.log,10.0.0.14,10.0.0.11,2.0,1280.0,5.23
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.9,2.0,896.0,3.67
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.14,0.6,512.0,7.29
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.8,1.0,512.0,4.19
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.7,0.6,768.0,9.99
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.2,0.6,384.0,4.97
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.9,2.0,1413.12,5.75
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.8,2.0,1413.12,5.75
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.14,1.0,384.0,3.13
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.9,1.0,384.0,3.1
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.6,1.0,768.0,6.27
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.3,0.6,256.0,3.48
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.8,1.0,640.0,5.24
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.8,2.0,896.0,3.66
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.17,1.0,256.0,2.04
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.6,1.0,512.0,4.19
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.14,1.0,384.0,3.1
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.14,2.0,1413.12,5.75
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.10,1.0,512.0,4.2
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.9,1.0,640.0,5.2
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.6,2.0,1413.12,5.73
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.9,2.0,640.0,2.6
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.14,2.0,1413.12,5.72
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.8,2.0,1280.0,5.2
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.6,2.0,1413.12,5.72
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.2,1.0,512.0,4.14
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.6,2.0,640.0,2.61
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.7,1.0,640.0,5.17
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.18,1.0,512.0,4.2
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.8,1.0,640.0,5.19
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.7,1.0,384.0,3.12
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.2,1.0,768.0,6.27
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.14,1.0,640.0,5.22
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.8,2.0,896.0,3.64
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.7,2.0,1280.0,5.22
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.5,1.0,256.0,2.09
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.14,2.0,640.0,2.61
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.2,1.0,512.0,4.17
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.8,2.0,640.0,2.61
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.9,1.0,384.0,3.13
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.8,1.0,384.0,3.14
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.9,2.0,896.0,3.66
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.8,1.0,640.0,5.22
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.9,1.0,640.0,5.23
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.14,1.0,256.0,2.09
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.7,2.0,896.0,3.64
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.6,2.0,1146.88,4.71
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.6,2.0,1024.0,4.18
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.7,2.0,1024.0,4.18
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.14,2.0,896.0,3.67
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.9,1.0,512.0,4.15
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.4,0.3,334.0,8.38
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.6,2.0,768.0,3.12
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.6,2.0,640.0,2.61
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.11,1.0,512.0,4.19
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.7,1.0,384.0,3.11
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.12,1.0,512.0,4.2
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.8,2.0,640.0,2.61
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.7,2.0,1413.12,5.73
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.2,2.0,512.0,2.11
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.6,2.0,1024.0,4.18
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.16,1.0,256.0,2.06
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.2,2.0,768.0,3.12
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.2,2.0,1280.0,5.22
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.8,1.0,768.0,6.17
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.2,2.0,1146.88,4.7
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.6,1.0,384.0,3.11
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.7,1.0,768.0,6.27
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.7,1.0,512.0,4.18
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.7,2.0,640.0,2.62
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.6,1.0,768.0,6.21
FIFO,iperf_server_h15.log,10.0.0.15,10.0.0.7,1.0,640.0,5.2
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.11,0.6,384.0,5.18
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.2,2.0,1146.88,4.73
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.11,1.0,640.0,5.15
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.1,0.6,512.0,6.88
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.11,2.0,1413.12,5.73
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.1,1.0,640.0,5.24
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.1,2.0,640.0,2.61
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.15,0.6,512.0,6.95
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.1,1.0,256.0,2.1
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.1,2.0,1146.88,4.7
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.11,2.0,1024.0,4.19
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.19,1.0,256.0,2.08
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.1,2.0,1413.12,5.75
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.10,1.0,256.0,2.08
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.5,1.0,256.0,2.06
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.11,2.0,896.0,3.64
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.2,1.0,640.0,5.25
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.2,1.0,512.0,4.12
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.6,1.0,384.0,3.12
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.1,2.0,640.0,2.61
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.3,1.0,384.0,3.12
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.2,1.0,512.0,4.14
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.7,1.0,384.0,3.09
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.1,1.0,640.0,5.22
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.1,1.0,512.0,4.2
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.2,2.0,512.0,2.09
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.1,2.0,1413.12,5.72
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.9,1.0,512.0,4.13
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.14,0.5,206.0,3.55
FIFO,iperf_server_h16.log,10.0.0.16,10.0.0.20,1.0,256.0,2.06
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.15,2.0,640.0,2.62
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.9,1.0,768.0,6.31
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.3,1.6,1146.88,5.92
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.15,2.0,640.0,2.61
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.3,1.0,640.0,5.23
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.8,0.6,512.0,6.8
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.20,1.0,256.0,2.06
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.9,2.0,1146.88,4.68
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.9,2.0,1413.12,5.74
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.12,1.2,896.0,6.28
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.2,0.6,256.0,3.36
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.8,1.0,768.0,6.26
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.9,1.0,640.0,5.21
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.12,1.0,384.0,3.14
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.9,2.0,1146.88,4.74
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.14,1.0,256.0,2.08
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.12,2.0,1413.12,5.75
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.15,2.0,768.0,3.15
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.13,1.0,384.0,3.09
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.15,1.0,512.0,4.17
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.9,2.0,640.0,2.6
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.5,1.0,256.0,2.07
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.12,1.0,512.0,4.19
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.3,1.0,384.0,3.14
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.9,1.0,640.0,5.24
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.9,2.0,1024.0,4.16
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.8,1.0,640.0,5.18
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.15,1.0,384.0,3.12
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.3,1.0,768.0,6.28
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.3,1.0,640.0,5.19
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.12,2.0,640.0,2.61
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.6,1.0,256.0,2.08
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.3,1.0,640.0,5.16
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.8,1.0,512.0,4.18
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.12,2.0,640.0,2.62
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.9,2.0,1146.88,4.72
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.9,2.0,1024.0,4.16
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.9,1.0,768.0,6.27
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.3,1.0,768.0,6.33
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.12,2.0,1413.12,5.75
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.8,2.0,1413.12,5.75
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.8,2.0,1146.88,4.71
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.9,2.0,896.0,3.65
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.18,1.0,384.0,3.14
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.3,2.0,1413.12,5.77
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.3,2.0,896.0,3.67
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.12,2.0,768.0,3.15
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.9,1.0,512.0,4.14
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.3,2.0,512.0,2.08
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.4,1.0,256.0,2.1
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.8,1.0,640.0,5.22
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.9,2.0,640.0,2.6
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.8,2.0,1280.0,5.2
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.7,1.0,512.0,4.2
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.10,0.4,462.0,9.06
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.12,1.0,256.0,2.1
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.8,1.0,512.0,4.15
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.3,1.0,256.0,2.06
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.12,2.0,768.0,3.13
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.15,2.0,640.0,2.61
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.12,1.0,640.0,5.27
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.15,2.0,640.0,2.61
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.8,2.0,896.0,3.65
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.15,1.0,768.0,6.3
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.12,2.0,512.0,2.08
FIFO,iperf_server_h17.log,10.0.0.17,10.0.0.8,2.0,512.0,2.09
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.3,0.6,384.0,5.19
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.2,1.0,640.0,5.2
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.5,1.0,512.0,4.12
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.16,0.7,512.0,6.44
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.2,2.0,768.0,3.12
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.16,2.0,1146.88,4.69
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.2,2.0,640.0,2.6
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.2,2.0,640.0,2.61
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.16,1.0,384.0,3.13
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.14,1.0,384.0,3.09
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.14,1.0,512.0,4.12
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.16,2.0,1024.0,4.19
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.16,2.0,640.0,2.63
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.14,1.0,384.0,3.1
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.8,0.6,256.0,3.61
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.2,1.0,640.0,5.19
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.14,2.0,1024.0,4.18
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.16,2.0,1146.88,4.69
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.16,1.0,768.0,6.27
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.2,1.0,640.0,5.24
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.14,2.0,1413.12,5.76
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.14,2.0,1146.88,4.68
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.14,2.0,1413.12,5.73
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.16,2.0,896.0,3.65
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.4,1.0,128.0,1.04
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.16,1.0,512.0,4.16
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.13,0.6,384.0,4.93
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.2,1.0,256.0,2.1
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.14,2.0,896.0,3.66
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.16,1.0,512.0,4.14
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.16,2.0,896.0,3.65
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.20,1.0,256.0,2.09
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.16,1.0,640.0,5.21
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.1,1.0,384.0,3.14
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.16,1.0,640.0,5.21
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.2,1.0,384.0,3.13
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.16,1.0,768.0,6.29
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.16,2.0,1146.88,4.71
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.10,1.0,384.0,3.11
FIFO,iperf_server_h18.log,10.0.0.18,10.0.0.11,1.0,256.0,2.06
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.2,2.0,1413.12,5.72
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.3,0.6,512.0,6.55
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.2,2.0,1146.88,4.72
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.5,0.6,768.0,10.2
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.5,2.0,1413.12,5.74
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.2,1.0,640.0,5.25
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.3,1.0,640.0,5.23
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.3,2.0,1413.12,5.72
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.5,1.0,384.0,3.15
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.1,1.0,640.0,5.23
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.6,1.0,512.0,4.2
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.3,2.0,1146.88,4.71
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.16,0.6,384.0,5.23
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.20,0.5,334.0,5.73
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.10,1.0,384.0,3.14
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.5,1.0,640.0,5.24
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.3,2.0,640.0,2.61
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.5,2.0,896.0,3.67
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.13,1.0,384.0,3.12
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.4,0.6,512.0,7.07
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.3,1.0,768.0,6.26
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.3,2.0,1024.0,4.16
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.2,1.0,384.0,3.13
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.2,2.0,1280.0,5.2
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.20,2.0,896.0,3.66
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.1,2.0,1413.12,5.73
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.1,1.0,768.0,6.29
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.1,1.0,640.0,5.22
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.2,1.0,256.0,2.1
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.5,2.0,1413.12,5.71
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.20,2.0,1413.12,5.73
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.18,1.0,512.0,4.18
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.1,1.0,768.0,6.23
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.2,1.0,768.0,6.26
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.1,2.0,896.0,3.67
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.5,1.0,768.0,6.26
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.2,1.0,640.0,5.19
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.5,2.0,896.0,3.65
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.3,1.0,640.0,5.23
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.3,1.0,384.0,3.12
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.1,2.0,512.0,2.09
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.1,2.0,1280.0,5.24
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.2,1.0,640.0,5.22
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.1,1.0,768.0,6.29
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.17,0.4,206.0,4.28
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.1,2.0,1413.12,5.74
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.5,2.0,1024.0,4.17
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.14,0.4,334.0,6.33
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.15,0.5,334.0,5.91
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.2,1.0,768.0,6.3
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.2,2.0,1413.12,5.72
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.5,2.0,1280.0,5.22
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.5,2.0,1413.12,5.72
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.20,1.0,256.0,2.07
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.20,1.0,512.0,4.14
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.1,1.0,640.0,5.22
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.2,1.0,384.0,3.09
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.3,1.0,384.0,3.13
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.20,2.0,640.0,2.62
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.5,1.0,640.0,5.23
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.2,1.0,384.0,3.14
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.2,2.0,768.0,3.14
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.2,1.0,256.0,2.08
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.5,1.0,640.0,5.11
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.3,2.0,1146.88,4.7
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.5,1.0,640.0,5.25
FIFO,iperf_server_h19.log,10.0.0.19,10.0.0.5,2.0,896.0,3.65
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.14,1.0,256.0,2.08
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.10,0.6,640.0,8.19
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.8,0.6,512.0,6.56
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.13,1.6,640.0,3.22
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.10,2.0,1413.12,5.73
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.13,2.0,1413.12,5.75
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.9,0.6,512.0,6.72
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.17,2.0,1280.0,5.21
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.11,1.0,384.0,3.14
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.9,2.0,640.0,2.61
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.3,1.0,512.0,4.18
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.9,1.0,640.0,5.24
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.13,2.0,1413.12,5.73
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.17,1.0,384.0,3.12
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.13,2.0,1146.88,4.68
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.10,2.0,640.0,2.61
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.13,2.0,1024.0,4.16
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.9,2.0,1146.88,4.71
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.9,2.0,896.0,3.65
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.10,1.0,640.0,5.18
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.17,1.0,384.0,3.14
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.9,2.0,1146.88,4.71
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.9,1.0,512.0,4.18
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.3,2.0,1413.12,5.76
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.3,1.0,640.0,5.24
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.3,1.0,640.0,5.16
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.9,2.0,1413.12,5.78
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.9,2.0,1413.12,5.77
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.10,2.0,1413.12,5.74
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.9,2.0,640.0,2.61
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.17,1.0,512.0,4.18
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.13,1.0,640.0,5.23
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.10,2.0,1280.0,5.2
